,0700_0715,0715_0730,0730_0745,0745_0800,0800_0815,0815_0830,0830_0845,0845_0900,0900_0915,0915_0930,0930_0945,0945_1000,1000_1015,1015_1030,1030_1045,1045_1100,1100_1115,1115_1130,1130_1145,1145_1200,1200_1215,1215_1230,1230_1245,1245_1300,1300_1315,1315_1330,1330_1345,1345_1400,1400_1415,1415_1430,1430_1445,1445_1500,1500_1515,1515_1530,1530_1545,1545_1600,1600_1615,1615_1630,1630_1645,1645_1700,1700_1715,1715_1730,1730_1745,1745_1800,1800_1815,1815_1830,1830_1845,1845_1900,1900_1915,1915_1930,1930_1945,1945_2000,2000_2015,2015_2030,2030_2045,2045_2100
"(78, '0700_2100', 3)",65.633173270102,65.59534515455496,65.55847406056108,66.1773085124376,66.97172935501682,65.22295254480618,65.26889024948285,65.72318193384376,65.80646274316274,66.27180269533565,66.1696763145773,65.75997327416722,65.42987665017432,68.60300709604226,68.32567745081107,67.10207716734531,65.70347237050254,64.93722175011003,64.75721564910637,65.30721384083807,66.39941003336028,64.88484924317736,62.78851086567855,62.41998616815411,62.97456578519778,60.78598659984112,57.53747845861229,55.43448263749058,55.280462408289,53.63258118508227,52.13705698171511,47.87714005384462,43.77051425424769,37.98368076373881,35.62815432948618,30.480207420216658,31.17058960610322,27.437305044755124,24.38151787074933,22.788116861715125,22.585795066822712,21.734577936589332,23.484594660972093,26.410906758745497,30.562800970762463,35.38600679039384,44.29867172506611,53.57269719384747,62.10124336511851,65.3732593448116,67.01718064192306,66.72752032031954,64.96375912508663,65.01280832964481,67.23111225666929,64.44704540538287
"(78, '0700_2100', 4)",68.05585965031084,69.33562230573112,67.19623042176677,66.80563570998191,65.83861404916402,68.87105396185714,67.02793239789855,66.18488559332314,66.10914224535944,67.34288188352951,66.92608599695127,66.3060717097293,66.18294060803586,67.97883170514648,67.78303915848647,67.64996579795788,67.32291303827733,67.80831910786738,67.84891073485878,66.38180948218873,65.14798252059836,60.19262747555938,58.55286773772747,57.622506530885026,57.75578889937238,57.18405768152506,55.46628485604385,53.539896503787,52.74856559860959,51.13028370900882,48.56620469486633,44.46768164217054,42.59823613903238,39.10698798098155,39.28211805283579,35.70136582522348,37.05558005886316,36.08941328720047,35.15564510214948,34.11037280141102,37.01047796898103,37.1342275801416,40.698257282371635,45.383195789513294,50.725156929098546,54.51350912845975,56.33727849979506,59.58684827360943,63.054805756856396,64.1929099157954,65.10045006441683,66.5732412386506,68.10510552558318,68.26353723595074,68.7005188169506,68.81943086046945
"(78, '0700_2100', 5)",67.47719445348862,67.7460478325268,68.04817669745852,68.07917957152178,67.89091410360413,67.99490400331803,68.03696722194285,68.06193240302945,67.80085770038129,67.89348478051484,67.80984941232083,67.66869643893163,68.0473402442526,69.04942754011053,69.24419587981612,68.57529480010201,68.10911919563,67.60031988683397,66.95637183911265,66.41158829331614,67.64049063680255,67.04511358374312,67.83620115997073,67.55364130051422,68.358641725666,66.133407260298,66.4002300694174,66.2234974839114,66.39477930940562,65.9126884407982,65.4643728010001,64.71412473369162,65.06307838394555,65.02176408171357,65.0926125736647,64.76613174955223,65.17580333486258,64.57118808530528,64.7093562908991,64.14992319469916,63.57675427309005,62.5655912645024,62.54863825290658,63.219852412277035,63.97365657539536,63.726391238066434,64.01505593492978,65.37878744421978,65.72324781484417,65.78247614773014,66.29165963479433,65.7262858702208,65.76180339427395,65.73621441465086,66.66407506125789,67.47852290613051
"(78, '0700_2100', 6)",66.8626591805443,67.31274395268244,67.45331337457091,67.6037090969738,67.26822391289699,67.48106535280148,67.82500403356373,67.86477671448397,67.89705691179152,67.81833173830934,67.98845453037401,68.08531768214972,67.92489832065857,67.90779783488928,67.90395367620266,69.55887502026293,69.36333322658122,67.37492872462208,67.45116714628882,67.96495663477926,68.73315094490157,68.08562824256616,67.86755432596988,69.70065587200406,69.26608682751248,69.704708873161,68.10888125506523,68.73768947643177,67.58398840079664,67.10615605903493,67.65611484472873,68.04169326094187,68.3283503033468,68.41251025884544,67.65722956399188,67.11032505588291,67.57611040653325,67.22148385116188,66.92152453551746,66.5164687454147,67.09084526132833,67.62934689356635,68.21152289670738,67.0518117934457,65.96453135509235,65.51900851000357,69.16370090524491,69.2459098414906,68.35565850162715,65.2365271305761,65.03919829442297,65.59219609625916,65.70169171285664,65.12575402860367,64.58366280950071,64.77033729839366
"(84, '0700_2100', 0)",68.00978977023146,67.14584168957313,66.76193019918416,67.10868969180517,67.01414377562212,66.69228566607336,66.53514841455447,66.71194638355375,66.89532873840075,67.30623698149704,70.73621831043464,70.92640615634683,70.64967406640007,67.48739896463579,67.05326070094908,67.23607290687633,71.58777310269313,69.84354864367474,70.55751780964196,69.75600338179571,72.15769065149534,72.11610257540121,68.90128140837663,71.4180740169325,70.75428696931449,69.96748514836224,67.1264363136574,61.653315584691875,59.89643869871222,55.56255106999866,53.14602910762283,48.31001911533817,46.66599379946996,41.93626359817548,39.487326728676884,37.932423759081544,35.78294105792732,34.391249204587915,35.88060481258763,35.41488545057159,39.320130952957335,40.21215227451728,41.140463087933256,46.41617826211274,57.23898550979861,64.83244667456758,68.3949422664528,71.67584711894573,69.51526984118081,69.2534327384781,70.07162162631704,67.0143869608964,66.91986805033163,67.12273874700182,67.05032766902168,67.3570426483578
"(84, '0700_2100', 1)",67.06997239810238,65.93648735291762,65.5604532330019,65.81755471492052,65.72654437649463,65.57943692139466,64.84297450672145,65.13950449855847,64.81515651152047,65.34514823468339,65.4486540728391,65.94373087318344,66.5547818118171,66.3631097290959,68.1325112439347,66.18270878808706,66.19396670327285,65.51906553287148,65.62644419438912,65.57362820088328,67.67360248177235,68.9255569043065,67.07441374707784,68.2201160275297,70.37152432142864,69.33431780088173,66.76153882265493,58.9663562958163,59.079166684232526,50.76480726728305,45.70738260970724,39.36201656310541,31.594715252683017,25.046351549130794,25.48629408317538,24.010154495161895,21.34812511991162,17.23143717633816,17.395328542558275,17.54169023908738,18.212444392614294,20.049624664270468,20.91910477254524,27.980178529058804,34.708459342223534,44.094947866887836,54.134512935612676,63.654655138254704,70.18106207615841,71.57274532741675,71.87397077561175,72.21622813564719,68.29245796251588,66.61631780478996,66.6426964021791,66.79924198910356
"(84, '0700_2100', 2)",66.67456603992862,66.11603017575538,65.41795466921536,65.57185169402429,65.55804623997665,65.24015511964537,64.52321750345557,64.88075302532074,64.72554975127925,65.41572836042168,65.31970049903886,65.64836409980539,66.23460620455946,65.96787156429258,65.63591199829982,65.60540775150166,67.47790526232465,65.93014619171622,68.19363991054593,67.2508711534197,67.18206529463338,67.21382920357226,68.7240582783063,69.07205122142426,69.42699182647918,67.36286461925845,64.73387462067197,56.662425611752276,54.7706077692017,49.51510083885596,45.70720993696811,38.017876188496025,31.192207734677613,25.386746341806084,24.272072885515875,19.32807415339716,17.815658960264873,15.688017219271874,15.347868346548994,14.457726174505115,13.225358312837706,13.478910992052112,13.287614893292954,16.093119946002222,30.142439310934236,39.89317231636039,51.7640027226464,62.122042107014565,69.24219587330808,70.60158791972734,71.87386296829344,71.52440227965717,71.26297268506266,70.3311631474667,68.11893072830016,66.99265094657015
"(84, '0700_2100', 3)",67.51958682417217,66.21193683831524,65.80562795926788,66.17903925505645,66.82856624601395,65.5819538960644,65.34655314786086,65.79793454121244,66.03253407412133,66.53289664087582,66.50708035612968,66.24520900093376,66.47993730726708,66.64220041229822,67.65409625746135,66.69223585830294,66.26032951906757,65.80037352924666,65.33237106467918,65.9328649392238,68.45177273225153,66.86017737363706,67.16874709885599,68.11992412609203,66.91337418463738,66.0731867219251,63.37831418610529,57.49224562221921,55.62547409347445,48.25103781805671,45.937751777704946,38.66742959971802,34.23796305907531,28.587031798223965,26.938895246312562,24.41338600399581,25.23761297245988,24.210581184147035,21.80167352667692,22.462237353321374,23.73776443816507,23.93979207231217,24.646819112823714,25.973672203262126,36.240988161361685,44.30600178805966,54.1063707045939,61.43202844256169,68.70169216063371,69.37698016956388,71.09865983408154,70.0740173068297,66.27518889666223,67.31976008305985,66.60875615241292,66.62879479952495
"(84, '0700_2100', 4)",67.9491122568866,69.98078950773437,69.16147296374618,68.16662634697599,66.71389128151614,67.21999716668591,66.97490758402196,66.75876860237028,66.60090181572362,66.74752398654607,66.21778256314329,66.15151984645165,66.6199444591134,67.64641663212944,69.89772534698189,69.5459205407568,69.7557010408796,69.53959518711929,70.85020977163502,69.96234580052774,68.96976365946885,65.56017072634873,62.578117910884316,62.07590771748062,61.83482606193075,58.484879319269346,54.65704839860401,49.724628737158376,46.94080430530735,40.831230470804,38.75177137069262,34.717252501319294,32.86778350367466,29.99809553072854,30.292929571693332,28.333417063693588,28.8425925118742,28.912564886152246,31.08203796552783,35.010241420950024,37.61579205849442,38.6924513056383,41.35334496662623,47.843300797280605,57.21415194988325,60.595134974844655,63.405490167632514,66.24634737946315,69.03527652712067,69.93839063402312,70.21030412712108,70.82672436888798,71.3470314459875,71.20338902487637,72.70065914451736,73.92852551298816
"(84, '0700_2100', 5)",77.17199679617411,77.07294122198952,76.96332585554597,77.07851914847186,76.96514828733307,76.65247317119751,76.17406749067081,76.2215659717126,76.17101245849396,75.38026394856479,74.97336937945434,74.75691805778528,74.73904631590925,74.39051015408899,74.60523987835558,74.50858586423958,74.42667057154026,73.66464688330623,73.58841847360503,73.44344591309714,73.09543340075356,72.54880725680817,73.22339076608249,73.23509369169827,72.91203004734668,71.84897918480691,71.55518407232067,72.23646334032802,72.62563028883363,72.48928635485149,70.77465856897277,69.44121782917557,70.31178381021289,69.29683026762358,69.0158461012604,69.66605659748834,69.44566405433258,68.1707408126214,67.45525995901036,68.34774599352015,68.18418745501052,67.35217449828508,68.02214387168816,68.62673672504303,68.8940055837876,69.70508273735139,69.6617412287329,69.47713420420538,70.93234684423014,71.58615923573002,71.67635387591697,72.32356331947162,72.3947147605477,72.38710807562512,72.56464613780967,72.76089112008641
"(84, '0700_2100', 6)",78.17507868066313,78.10736399130302,78.38413240246449,78.18665679384583,78.19736834467308,77.88365289379387,77.63744421922834,77.54752347140166,77.58710597027978,77.09305858950404,76.69960026964367,76.63608578667848,76.37061000410252,76.20983741072378,75.80637038180593,75.65572633366392,75.53305645195111,75.14761417820168,74.9019000514615,74.72973250206019,74.88725712375135,74.89756315567745,73.89398710361282,74.13657433851614,74.44674361882709,75.50069754998654,73.68784814987275,73.98602743024983,73.60983523504592,74.20119367842055,73.7759238912155,73.7167097693482,75.29475648290988,74.6774655238682,74.48932302853893,73.82087701482102,73.90493531364923,73.92905421357135,73.38319022417068,73.43454936000518,73.38262564315346,72.87103521688702,69.41763497386354,66.94559174472555,67.06360601065579,66.53393654231023,67.93209855375578,69.0628097087174,67.39938009270682,67.72872485504571,67.2543847816338,67.07423477737376,67.32299559058842,66.84549926585832,67.01683389517275,67.38304857135762
"(137, '0700_2100', 0)",76.83940134193571,76.53947715235617,76.31286466240901,76.64716948633051,76.23390980512907,76.0714991766679,75.65584729441859,75.7889889223124,75.45754875348284,75.89750233297693,75.67380206464958,75.70541106277729,75.54711273201039,75.67094317177181,75.73383320582316,75.73857072801931,75.18843650933985,75.58853018433241,75.62628319794034,75.60365716062546,75.55042791736419,75.3800095454557,75.52873521842328,76.26724600586829,75.13373026507368,75.02174743681815,74.75961093195966,76.33856163723394,75.71169556152435,75.24483353949051,71.27694699994501,68.39903407239309,59.93085296880244,54.2455384337823,50.67106202388666,48.22933206128839,45.243739285926225,45.67921109856135,41.4225430968898,38.86176255140256,41.88857053296279,40.739435933512794,39.443939630125776,41.24125041640132,48.25150343733117,57.980973422079245,68.73038003599076,75.87854191670709,78.36097360641415,77.96243385811891,77.2156188900183,76.4820855723657,75.89684233749387,76.01264372643173,75.62581783791114,76.33789211853932
"(137, '0700_2100', 1)",76.63209358572834,76.20244122709157,76.85267501333122,76.32452407016956,75.9475800554402,75.70632981622168,75.71165793797654,75.35959150989152,75.52788786009415,75.18060777529699,75.27250134613789,75.63843811569917,75.19204882738208,75.83153077205174,75.70408006947228,75.60742960597251,75.31594307293973,75.56833237474316,75.95544685600899,75.57316916701278,75.67638980789202,75.3327327432869,75.56205148068166,75.23303572476365,75.17821562902249,75.16176630868512,77.17881197148807,76.6780661255779,77.49315390368258,75.47362780003267,72.8918230834403,65.92068651852189,55.051068686886126,50.99150354794104,48.786299496820575,41.82938902717212,37.439641304374994,33.90701403932971,31.74191447921143,28.46687030184369,27.618450404911524,23.35889663735515,21.549857056469584,20.940125251490233,28.329352080446395,38.00588295722983,50.113876123945154,63.863659507987975,73.88314660546399,78.36626650173416,75.79640476093319,75.54752210776093,75.36513004689009,75.91729842454984,75.79930258187645,75.81074159373597
"(137, '0700_2100', 2)",77.15957118826941,76.95832566621851,77.04214759164456,76.69676068526834,76.33523506278338,76.28514254130067,76.18934523037179,76.28316046310862,75.65440809398605,75.6193560179017,75.50944436107574,75.613242208838,75.52358317135501,75.43610614861458,75.4849682192529,75.42633252674663,75.3802073467769,75.12051355458158,75.39710397799307,74.84041657283312,75.23986001647071,75.8013330436354,76.74499183103234,77.38971102513995,74.6741593940246,75.95038559417227,76.35926458042637,76.3163116422908,75.02102080947012,74.31614472452499,71.05250522199248,64.1375955477912,55.94610293440441,47.46423254501755,46.41267964213818,40.27200899370495,34.830907885930124,28.696797431039684,23.956228810368355,20.822084384941626,20.738305365638833,24.454364612568305,20.66986348170728,23.9969639992844,30.27234651217277,36.24499209304293,47.497938481943265,60.57590814297279,71.81244686756452,76.27503658078993,76.34721432812005,77.48283777104908,78.7015867265786,78.41202556124196,78.4987258344274,75.64342447744932
"(137, '0700_2100', 3)",76.56104259764005,76.48706546600836,76.57089517704577,76.70754242092842,76.19957286108051,75.76816045502854,75.69261561826585,75.97588660797798,75.66909626973403,76.29559647136236,76.60894200631674,76.33603195271638,76.88505130183913,76.25176536237352,76.12410381537707,76.21514636553358,76.02651921338804,76.13544699685158,75.94911478789302,75.78720008699847,75.8079663659802,77.62044126539888,77.77140164051104,77.62173563434149,77.66214457085158,77.24322584915026,76.12660908713775,76.08442089678363,75.60701322055665,72.54730332777991,69.74716096573208,63.813885106291686,50.95378003085215,45.75306343614564,47.511297015648395,44.56777691340292,42.05767245538361,33.332469969941336,30.344375902353228,29.105739347068983,29.18448419261656,28.66291060956303,28.18505495410532,29.36285488323593,32.49682482048067,37.76939985922893,48.04690904192289,60.03681737846858,72.22976460693738,77.61468903150762,77.74206673488243,77.55284838381958,76.3593229620888,75.89144763152322,75.78853092656891,76.17927595778889
"(137, '0700_2100', 4)",76.4736120443156,76.58487780711974,76.41623648626982,76.35617686002102,76.12960256055881,76.06652116500827,75.90866446103887,75.77394080777445,75.76259149415687,75.71460591812769,75.68873372765728,75.59676170796857,75.62823042275322,75.2223364002033,75.64195036236691,75.3558647768578,75.2468196581833,78.5365533625543,78.9407770681853,79.16487228452326,78.64618423557965,78.68604891140805,78.71787568751108,77.65175308350229,76.61786850280143,76.77200235358451,74.75568232712868,73.5286491100707,70.92137974088794,66.87268976019612,61.976377193090364,54.00362042033103,49.024708411721214,46.819903786104604,43.76164962531271,44.30569123194308,43.780924983900704,39.940553333835304,37.79580304893956,37.890667179894635,38.65275028287429,39.7904472380378,41.77295534288218,48.19062782783846,54.97002549817606,61.34332801068171,67.54777771295083,72.59420777448277,76.59576735268638,77.85284037120799,77.94169412657801,78.40770382481526,78.63178899561558,79.81751597849276,79.91322791179851,78.44979394054182
"(137, '0700_2100', 5)",76.48266768469682,76.55660212037095,76.68057087389266,76.60271728974607,76.37082400851328,76.32511062964532,76.67188165844365,76.30319945101381,76.00615467288462,76.08852482198381,76.27587544008195,76.14419555314613,77.36910205654411,78.61926538889588,76.63697874333153,76.06508762823735,75.97695628680137,76.03994039846371,76.1755489843625,76.00217694437536,77.98682496723642,76.8258227650647,76.73784221601139,76.86334418374292,76.26568776503194,75.95004510696315,76.01816543415782,79.49021586665096,78.66049846245544,79.18897273512269,78.4765067994435,78.59868994296909,78.31294498012282,78.43972576737774,79.46454319998449,80.25150999223422,79.96703195759542,79.65126351990935,78.81982316333658,78.2628290831416,78.00723920395052,76.79733787253772,76.87974133932673,77.29908354053775,77.37433786329892,78.01463624493032,77.10572489955291,76.74216641126716,75.91379840199548,75.40412271934424,75.17180155228243,75.54976851827452,75.70123538367,75.56521398882677,75.90917327211763,75.60911217930871
"(137, '0700_2100', 6)",76.20582708873253,76.37171013775757,76.12064583753717,76.35003682349648,76.3061751965446,76.00545519608033,76.35801317528612,75.89281033738834,76.07870776180359,76.15891878594391,77.02685228078886,76.40507113295814,76.13323282797192,76.5542864330227,75.73766579637999,75.88784502296282,76.13485838343215,76.22684788854797,78.0947873456326,78.54157960084376,77.90902286335803,77.95489324855754,78.30725307577056,78.32146198035095,76.25426793942883,77.09748096463785,77.95890804186767,75.78283479050195,75.90370601034459,76.06216276568124,75.50877825248298,75.49321690747041,75.50784322180412,75.81407080469673,75.6654302292341,75.51668717079342,75.6989171852081,75.67903659243414,75.75343569172702,76.06925315052978,77.82051617521206,78.81055602418016,79.3989707014002,77.85313542100394,75.85155030003443,75.655586027171,75.86490879911675,75.82396536599302,75.69910972868782,75.55634233546985,75.85667981184343,75.58595962988512,75.32001435795351,75.72282195210383,75.65449982051483,75.78054601560285
"(139, '0700_2100', 0)",72.40260699163385,70.5098510519936,69.10003745728676,69.97283440177004,69.95013753561776,69.82120247743393,69.8636468521208,70.77176134842688,72.57848203432582,74.09813517881146,72.90311860716413,72.85557364675036,73.56585871381047,72.97281763731601,73.01025347769226,72.5955701101406,70.77864349559339,72.764356386787,72.4896526033463,72.28935911988268,73.01681833218409,72.96496219507961,72.10148120334557,72.97147267663425,73.08631559979136,71.37437098938358,70.13954497725383,62.78176583882196,58.80017566375264,55.531525085146015,53.31520102757152,47.62550493311976,47.03175465812232,45.590933813101266,47.839683328908926,47.93989723445875,55.585716589665935,54.05235187214737,56.09929369707287,61.731320043368584,68.60682955297489,68.82435702379044,69.35348097044985,72.82102886951964,75.2470509418486,75.24677954487629,74.0151726409805,71.81942992754601,72.89827618065311,72.84548359494568,73.24835161127713,73.29670916011992,74.13045214927132,74.18775489514438,74.38503942493766,74.8296527065444
"(139, '0700_2100', 1)",71.02250454384286,68.73534345683923,68.14580919742508,67.76098782891037,67.59547523794652,67.28873474979189,67.08501535471298,67.82220234828807,68.72861077134728,70.59589331223502,72.04432176460986,72.47397269131608,73.37078305914076,72.99526333069679,73.00106575859154,72.12313496813518,72.2815073909641,72.30228081869471,71.94663944878857,71.91056850166616,70.94500564237268,70.55586892445733,70.6386955194625,69.50556136054554,70.53169662203382,69.76637999521517,67.99480036726173,61.01906854523895,57.7476052588662,51.35562650523077,45.26037610075918,37.6161715371557,36.51783785691964,31.851800912646873,35.76338641058755,33.708757162336354,42.182208888345954,46.540975907316295,48.651215030713246,52.230303118422356,55.43917865814659,54.289997663465705,50.151140136022136,59.23581457302627,65.34489098157596,65.60104963509119,69.09468257997703,73.09157237150067,75.10747307107985,73.46138183514589,72.96338884414887,71.92826897666507,73.95919775362944,73.55628627123163,73.60963183665618,74.2770623414539
"(139, '0700_2100', 2)",71.30149850681997,69.48019729891597,68.7886249005415,68.01775807282108,67.20983125000002,66.96788342992926,67.14801299602358,67.69059036050113,69.2296653292615,71.46557991895907,70.58536104002008,72.08593304417006,74.11053840470478,73.70184561820868,72.46269096032148,72.43766198925321,72.75686732743083,71.49757455889039,72.09284492594813,71.9151781268366,71.66235700528873,70.87198904903205,70.67403404729372,70.64415972920047,70.448416394072,69.00764094879848,65.44348823162245,57.22528660657189,52.5585468260241,47.727762961857174,43.91488351968889,38.43957636326644,34.28307964239445,30.573219450685105,33.673846264416795,34.03659471315564,32.83825962650965,37.28685778033383,36.124817278830065,32.54022894004849,42.17932384376252,33.655520503705596,33.243325878227125,39.84139248106499,58.86230825100737,64.87480083017392,69.94312255841878,72.30910259183496,74.30667211846992,73.37062888631664,73.43535634698907,75.01775711440857,75.00703462417515,73.35760718634134,71.44665659465895,71.90088521583273
"(139, '0700_2100', 3)",72.07497422010478,69.90731509624594,68.6663678682118,68.82928467737217,68.50217449772337,68.66295002640783,67.7109358632928,69.08673051106794,71.13215133481151,72.96179193406424,73.23768239294655,73.33725667514497,74.04380850066859,73.40979962025703,73.57233373792164,73.04953253113511,72.7622300634995,71.98356976793609,72.33394904795786,72.67764962069182,73.19218412010423,72.52354858836928,72.14191366175335,71.5334303552898,71.18382728351033,68.73694046865637,63.74963453486703,57.201013433178105,54.180084650227435,48.74343756416404,45.92835761647294,43.88581600762915,41.54594204321776,39.329556245173826,36.32797681799068,32.583482717238525,33.9945420544091,35.713119863449336,38.510006740458024,40.30633222469608,45.991049601158,45.49374759022048,46.10075803341185,53.26834606265719,61.74003865385494,64.21298873001976,68.98332273581708,73.71142401514854,75.60600212670593,75.01298808938964,74.80082619684137,75.33952606562111,73.1201161489051,73.36439431207539,73.88714093642513,74.00105901611579
"(139, '0700_2100', 4)",72.55194291733281,72.2790642672408,70.98552254319522,70.42344671583176,71.07638914227356,71.9363657678212,70.9261756754178,71.7606709613928,72.47748503823243,73.2690357954509,72.44193189049076,72.69561914166857,73.28525125384266,73.20481706912874,73.82854924558175,73.8699359035481,74.4423690525363,74.13956402601823,73.98859660683475,73.4581390948697,72.39355873169332,71.18682144175725,67.75479487572741,64.96758190192251,62.80922250348604,58.94055011797623,54.12557654104055,49.50382606874092,47.914327309398985,44.829924497690705,44.75117056301754,41.547254453927614,40.19022691859505,38.03010705722221,37.72638956944516,36.87828443292403,40.361415121831996,45.15273559728847,48.278732440141056,51.641516351734616,55.65156507996768,56.72439770330298,61.737840625968325,66.58163353580872,70.75707885457045,71.71408427141677,70.72320239178453,72.79145898539913,75.4454478839368,75.15581458100651,75.47137999016108,76.74623610827477,77.843643793275,77.58540997896239,76.4494786668554,76.18453506330452
"(139, '0700_2100', 5)",80.08723405699328,79.77759626100953,79.89609546023638,79.74463578929573,79.66271993158253,79.25957724943642,79.12626647052772,78.87466459158942,78.86929727593242,78.59769627008119,78.20555314197216,78.13983217134047,78.08027149510802,78.10291436995946,77.98936996154363,77.39193595221231,77.48842903638607,77.51384202637422,78.00520586321285,77.75516580174707,77.26498140959151,76.26034857786604,75.86395428033403,77.1508127774772,76.6270225663742,74.82312738254404,74.99307595530108,75.11269812232574,75.1384105992235,74.70425655206384,75.09461125594419,74.92380279659876,73.82529728555889,72.42026606485192,71.76791651869475,71.69483548827684,71.32536171353037,70.83253878382646,70.95120468734606,71.20953695914405,73.16034147445194,71.73380714347343,70.6778920702948,71.30651827014866,72.52721936108074,72.68794187832471,73.08521666164728,74.95243760382391,75.27223831854408,75.88236770785898,75.0437552586345,75.88446394541405,76.12379069248284,75.94024855567052,76.35511949846295,76.42888079737187
"(139, '0700_2100', 6)",81.19880816308859,80.98344525313226,80.82545970657974,81.32022923698598,81.05980282775388,80.9274579435731,80.52802349628641,80.58579438307392,80.65486804276975,80.13108668976612,79.9491810656055,79.45596574312034,79.45290274280592,79.49541431226075,79.22176123111922,79.1426965477516,79.28701930007684,80.17067689423484,79.73316590495389,79.89970938848424,78.87647066489893,79.19421569065184,78.90029925601712,78.79070370498475,78.55788929509285,77.85910778813712,77.66048219875373,76.96746544258447,77.0426396102418,77.40039081919863,77.25048110977663,77.75147739265287,77.89720311832531,77.6333836520127,77.45049609747895,77.76636997867908,78.16566091934392,77.46898937903822,77.11951960110835,76.98277194380309,76.8271730969047,76.54159339208177,75.30667050887718,74.01118444238492,74.08467942353158,73.32630235152052,73.38728311457035,73.54304859952214,73.57945547413266,73.96541899793014,73.4023237998664,73.43576423409287,73.55737454503344,73.17093097843984,73.16688585278726,73.32053643021142
speed_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(78, '0700_2100', 0)",0.920586527292683,0.9200058072125435,0.9205952381,0.9215156794390243,0.922227061543554,0.9196864111463415,0.9140534262543554,0.9118757259094077,0.9105158730136054,0.9163265306156463,0.9180839002278912,0.9142857142857143,0.9177154195068027,0.9138747165578232,0.9128401360544218,0.9054705215408163,0.9091836734761904,0.9109410430748299,0.9059523809523808,0.89934807257483,0.8941609977380952,0.8907312925170068,0.8829365079251701,0.8723356008945577,0.8655895691632652,0.8427154195068027,0.8151927437619048,0.732397959170068,0.7203798185884354,0.6949263038639456,0.6583049886632653,0.6114512471666667,0.5593537414863946,0.46831065760884355,0.42893990929931974,0.38154761903979595,0.33670634921870746,0.28486394557823125,0.2632086167744898,0.22315759637653063,0.2095521541962585,0.20586734693061223,0.18063298489512197,0.23867595818083626,0.32818877552482995,0.4459750566870748,0.5667800453503402,0.7170918367346939,0.8337979094076654,0.860656213707317,0.8933797909337979,0.8976190476132404,0.9087301587312925,0.9095804988707483,0.9121598639557822,0.9154620181394558
"(78, '0700_2100', 1)",0.9175967261904762,0.9193204365089286,0.9155505952351191,0.9169890873035714,0.9173239087291667,0.9161706349196428,0.9121527777827381,0.9096974206369047,0.9116567460297619,0.9092013888869048,0.9116319444375001,0.9133804563452381,0.9144345238065476,0.9163690476101191,0.9083829365119048,0.9098214285595239,0.9138198757763975,0.9100446428511905,0.9046875000059523,0.9030257936428572,0.8917410714166666,0.8712301587261905,0.8634176587321428,0.8599950396785715,0.8589533730119047,0.832514880952381,0.7863095238154761,0.7151537698392857,0.7144097222113096,0.6732886904851191,0.6568576388869047,0.5963169642827381,0.5350942460267857,0.4737847222122024,0.43293650792767857,0.34655521784316107,0.29830293819635256,0.2592757936497024,0.22606646825208332,0.19951636905059522,0.15441468253988094,0.15571676587113095,0.14779635258389057,0.16378968254761905,0.21302083334226193,0.28160962301607145,0.4371031746071428,0.5668402777767857,0.7265625000059525,0.8161706349196428,0.8658482142827381,0.9000744047678572,0.9081101190505952,0.9104910714196429,0.9127406281732522,0.910511651468085
"(78, '0700_2100', 2)",0.9201773566588921,0.915937803696793,0.9125850340087464,0.9128765792040817,0.917031098148688,0.9149295432361516,0.9111516034985423,0.9119533527696793,0.9110615079255951,0.9132218844984802,0.914806547610119,0.9131572420624999,0.9142350557234042,0.9182877406200607,0.9143353174494048,0.91044146825,0.9095982142916667,0.9098153547201165,0.9056122448979592,0.8916909620991254,0.8846452866880468,0.8631802721078717,0.8394071914548106,0.8335884353731777,0.836807580186589,0.7879960317380953,0.7485119047619048,0.7164601554927114,0.7012876579183673,0.6522351797842566,0.6036954365050595,0.5583085317529762,0.5093749999901785,0.41339285713690477,0.4103862973877551,0.3149801587419643,0.2904518950483965,0.23730158729880954,0.19493440233206996,0.17327502428892128,0.14357638888839286,0.1381696428547619,0.14846938776297378,0.17152575315830904,0.25456754130699705,0.3196307094206997,0.4229105928067055,0.5715986394548105,0.7247084548134111,0.7913629737580176,0.8351554907667639,0.8641369047678572,0.8784135082653062,0.8822886297492711,0.8913508260408164,0.8912536443119534
